Start date;End date;Photovoltaics and wind [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions
Jan 19, 2025 5:15 PM;Jan 19, 2025 5:30 PM;149.00;149.00;0.00
Jan 19, 2025 5:30 PM;Jan 19, 2025 5:45 PM;157.00;157.00;0.00
Jan 19, 2025 5:45 PM;Jan 19, 2025 6:00 PM;165.00;165.00;0.00
Jan 19, 2025 6:00 PM;Jan 19, 2025 6:15 PM;172.00;172.00;0.00
Jan 19, 2025 6:15 PM;Jan 19, 2025 6:30 PM;178.00;178.00;0.00
Jan 19, 2025 6:30 PM;Jan 19, 2025 6:45 PM;184.00;184.00;0.00
Jan 19, 2025 6:45 PM;Jan 19, 2025 7:00 PM;190.00;190.00;0.00
Jan 19, 2025 7:00 PM;Jan 19, 2025 7:15 PM;195.00;195.00;0.00
Jan 19, 2025 7:15 PM;Jan 19, 2025 7:30 PM;199.00;199.00;0.00
Jan 19, 2025 7:30 PM;Jan 19, 2025 7:45 PM;203.00;203.00;0.00
Jan 19, 2025 7:45 PM;Jan 19, 2025 8:00 PM;208.00;208.00;0.00
Jan 19, 2025 8:00 PM;Jan 19, 2025 8:15 PM;212.00;212.00;0.00
Jan 19, 2025 8:15 PM;Jan 19, 2025 8:30 PM;216.00;216.00;0.00
Jan 19, 2025 8:30 PM;Jan 19, 2025 8:45 PM;221.00;221.00;0.00
Jan 19, 2025 8:45 PM;Jan 19, 2025 9:00 PM;225.00;225.00;0.00
Jan 19, 2025 9:00 PM;Jan 19, 2025 9:15 PM;229.00;229.00;0.00
Jan 19, 2025 9:15 PM;Jan 19, 2025 9:30 PM;232.00;232.00;0.00
Jan 19, 2025 9:30 PM;Jan 19, 2025 9:45 PM;234.00;234.00;0.00
Jan 19, 2025 9:45 PM;Jan 19, 2025 10:00 PM;237.00;237.00;0.00
Jan 19, 2025 10:00 PM;Jan 19, 2025 10:15 PM;239.00;239.00;0.00
Jan 19, 2025 10:15 PM;Jan 19, 2025 10:30 PM;240.00;240.00;0.00
Jan 19, 2025 10:30 PM;Jan 19, 2025 10:45 PM;240.00;240.00;0.00
Jan 19, 2025 10:45 PM;Jan 19, 2025 11:00 PM;241.00;241.00;0.00
Jan 19, 2025 11:00 PM;Jan 19, 2025 11:15 PM;241.00;241.00;0.00
Jan 19, 2025 11:15 PM;Jan 19, 2025 11:30 PM;241.00;241.00;0.00
Jan 19, 2025 11:30 PM;Jan 19, 2025 11:45 PM;240.00;240.00;0.00
Jan 19, 2025 11:45 PM;Jan 20, 2025 12:00 AM;240.00;240.00;0.00
Jan 20, 2025 12:00 AM;Jan 20, 2025 12:15 AM;91.00;91.00;0.00
Jan 20, 2025 12:15 AM;Jan 20, 2025 12:30 AM;91.00;91.00;0.00
Jan 20, 2025 12:30 AM;Jan 20, 2025 12:45 AM;89.00;89.00;0.00
Jan 20, 2025 12:45 AM;Jan 20, 2025 1:00 AM;89.00;89.00;0.00
Jan 20, 2025 1:00 AM;Jan 20, 2025 1:15 AM;90.00;90.00;0.00
Jan 20, 2025 1:15 AM;Jan 20, 2025 1:30 AM;91.00;91.00;0.00
Jan 20, 2025 1:30 AM;Jan 20, 2025 1:45 AM;92.00;92.00;0.00
Jan 20, 2025 1:45 AM;Jan 20, 2025 2:00 AM;93.00;93.00;0.00
Jan 20, 2025 2:00 AM;Jan 20, 2025 2:15 AM;93.00;93.00;0.00
Jan 20, 2025 2:15 AM;Jan 20, 2025 2:30 AM;94.00;94.00;0.00
Jan 20, 2025 2:30 AM;Jan 20, 2025 2:45 AM;95.00;95.00;0.00
Jan 20, 2025 2:45 AM;Jan 20, 2025 3:00 AM;95.00;95.00;0.00
Jan 20, 2025 3:00 AM;Jan 20, 2025 3:15 AM;96.00;96.00;0.00
Jan 20, 2025 3:15 AM;Jan 20, 2025 3:30 AM;96.00;96.00;0.00
Jan 20, 2025 3:30 AM;Jan 20, 2025 3:45 AM;97.00;97.00;0.00
Jan 20, 2025 3:45 AM;Jan 20, 2025 4:00 AM;98.00;98.00;0.00
Jan 20, 2025 4:00 AM;Jan 20, 2025 4:15 AM;99.00;99.00;0.00
Jan 20, 2025 4:15 AM;Jan 20, 2025 4:30 AM;99.00;99.00;0.00
Jan 20, 2025 4:30 AM;Jan 20, 2025 4:45 AM;63.00;63.00;0.00
Jan 20, 2025 4:45 AM;Jan 20, 2025 5:00 AM;63.00;63.00;0.00
Jan 20, 2025 5:00 AM;Jan 20, 2025 5:15 AM;63.00;63.00;0.00
Jan 20, 2025 5:15 AM;Jan 20, 2025 5:30 AM;63.00;63.00;0.00
Jan 20, 2025 5:30 AM;Jan 20, 2025 5:45 AM;63.00;63.00;0.00
Jan 20, 2025 5:45 AM;Jan 20, 2025 6:00 AM;63.00;63.00;0.00
Jan 20, 2025 6:00 AM;Jan 20, 2025 6:15 AM;63.00;63.00;0.00
Jan 20, 2025 6:15 AM;Jan 20, 2025 6:30 AM;63.00;63.00;0.00
Jan 20, 2025 6:30 AM;Jan 20, 2025 6:45 AM;63.00;63.00;0.00
Jan 20, 2025 6:45 AM;Jan 20, 2025 7:00 AM;64.00;64.00;0.00
Jan 20, 2025 7:00 AM;Jan 20, 2025 7:15 AM;64.00;64.00;0.00
Jan 20, 2025 7:15 AM;Jan 20, 2025 7:30 AM;64.00;64.00;0.00
Jan 20, 2025 7:30 AM;Jan 20, 2025 7:45 AM;64.00;64.00;0.00
Jan 20, 2025 7:45 AM;Jan 20, 2025 8:00 AM;74.00;64.00;10.00
Jan 20, 2025 8:00 AM;Jan 20, 2025 8:15 AM;84.00;65.00;19.00
Jan 20, 2025 8:15 AM;Jan 20, 2025 8:30 AM;96.00;65.00;31.00
Jan 20, 2025 8:30 AM;Jan 20, 2025 8:45 AM;109.00;65.00;44.00
Jan 20, 2025 8:45 AM;Jan 20, 2025 9:00 AM;124.00;65.00;59.00
Jan 20, 2025 9:00 AM;Jan 20, 2025 9:15 AM;202.00;66.00;136.00
Jan 20, 2025 9:15 AM;Jan 20, 2025 9:30 AM;203.00;66.00;137.00
Jan 20, 2025 9:30 AM;Jan 20, 2025 9:45 AM;216.00;67.00;149.00
Jan 20, 2025 9:45 AM;Jan 20, 2025 10:00 AM;229.00;67.00;162.00
Jan 20, 2025 10:00 AM;Jan 20, 2025 10:15 AM;247.00;67.00;180.00
Jan 20, 2025 10:15 AM;Jan 20, 2025 10:30 AM;268.00;67.00;201.00
Jan 20, 2025 10:30 AM;Jan 20, 2025 10:45 AM;284.00;67.00;217.00
Jan 20, 2025 10:45 AM;Jan 20, 2025 11:00 AM;295.00;67.00;228.00
Jan 20, 2025 11:00 AM;Jan 20, 2025 11:15 AM;310.00;66.00;244.00
Jan 20, 2025 11:15 AM;Jan 20, 2025 11:30 AM;327.00;65.00;262.00
Jan 20, 2025 11:30 AM;Jan 20, 2025 11:45 AM;336.00;64.00;272.00
Jan 20, 2025 11:45 AM;Jan 20, 2025 12:00 PM;335.00;63.00;272.00
Jan 20, 2025 12:00 PM;Jan 20, 2025 12:15 PM;339.00;62.00;277.00
Jan 20, 2025 12:15 PM;Jan 20, 2025 12:30 PM;345.00;61.00;284.00
Jan 20, 2025 12:30 PM;Jan 20, 2025 12:45 PM;342.00;61.00;281.00
Jan 20, 2025 12:45 PM;Jan 20, 2025 1:00 PM;330.00;60.00;270.00
Jan 20, 2025 1:00 PM;Jan 20, 2025 1:15 PM;320.00;59.00;261.00
Jan 20, 2025 1:15 PM;Jan 20, 2025 1:30 PM;314.00;58.00;256.00
Jan 20, 2025 1:30 PM;Jan 20, 2025 1:45 PM;301.00;58.00;243.00
Jan 20, 2025 1:45 PM;Jan 20, 2025 2:00 PM;277.00;57.00;220.00
Jan 20, 2025 2:00 PM;Jan 20, 2025 2:15 PM;247.00;57.00;190.00
Jan 20, 2025 2:15 PM;Jan 20, 2025 2:30 PM;220.00;56.00;164.00
Jan 20, 2025 2:30 PM;Jan 20, 2025 2:45 PM;192.00;55.00;137.00
Jan 20, 2025 2:45 PM;Jan 20, 2025 3:00 PM;165.00;55.00;110.00
Jan 20, 2025 3:00 PM;Jan 20, 2025 3:15 PM;138.00;55.00;83.00
Jan 20, 2025 3:15 PM;Jan 20, 2025 3:30 PM;118.00;55.00;63.00
Jan 20, 2025 3:30 PM;Jan 20, 2025 3:45 PM;105.00;55.00;50.00
Jan 20, 2025 3:45 PM;Jan 20, 2025 4:00 PM;96.00;56.00;40.00
Jan 20, 2025 4:00 PM;Jan 20, 2025 4:15 PM;89.00;56.00;33.00
Jan 20, 2025 4:15 PM;Jan 20, 2025 4:30 PM;84.00;57.00;27.00
Jan 20, 2025 4:30 PM;Jan 20, 2025 4:45 PM;73.00;58.00;15.00
Jan 20, 2025 4:45 PM;Jan 20, 2025 5:00 PM;61.00;58.00;3.00
Jan 20, 2025 5:00 PM;Jan 20, 2025 5:15 PM;59.00;59.00;0.00
Jan 20, 2025 5:15 PM;Jan 20, 2025 5:30 PM;60.00;60.00;0.00
Jan 20, 2025 5:30 PM;Jan 20, 2025 5:45 PM;60.00;60.00;0.00
Jan 20, 2025 5:45 PM;Jan 20, 2025 6:00 PM;61.00;61.00;0.00
Jan 20, 2025 6:00 PM;Jan 20, 2025 6:15 PM;62.00;62.00;0.00
Jan 20, 2025 6:15 PM;Jan 20, 2025 6:30 PM;62.00;62.00;0.00
Jan 20, 2025 6:30 PM;Jan 20, 2025 6:45 PM;62.00;62.00;0.00
Jan 20, 2025 6:45 PM;Jan 20, 2025 7:00 PM;62.00;62.00;0.00
Jan 20, 2025 7:00 PM;Jan 20, 2025 7:15 PM;62.00;62.00;0.00
Jan 20, 2025 7:15 PM;Jan 20, 2025 7:30 PM;62.00;62.00;0.00
Jan 20, 2025 7:30 PM;Jan 20, 2025 7:45 PM;61.00;61.00;0.00
Jan 20, 2025 7:45 PM;Jan 20, 2025 8:00 PM;61.00;61.00;0.00
Jan 20, 2025 8:00 PM;Jan 20, 2025 8:15 PM;61.00;61.00;0.00
Jan 20, 2025 8:15 PM;Jan 20, 2025 8:30 PM;60.00;60.00;0.00
Jan 20, 2025 8:30 PM;Jan 20, 2025 8:45 PM;59.00;59.00;0.00
Jan 20, 2025 8:45 PM;Jan 20, 2025 9:00 PM;58.00;58.00;0.00
Jan 20, 2025 9:00 PM;Jan 20, 2025 9:15 PM;57.00;57.00;0.00
Jan 20, 2025 9:15 PM;Jan 20, 2025 9:30 PM;56.00;56.00;0.00
Jan 20, 2025 9:30 PM;Jan 20, 2025 9:45 PM;56.00;56.00;0.00
Jan 20, 2025 9:45 PM;Jan 20, 2025 10:00 PM;55.00;55.00;0.00
Jan 20, 2025 10:00 PM;Jan 20, 2025 10:15 PM;54.00;54.00;0.00
Jan 20, 2025 10:15 PM;Jan 20, 2025 10:30 PM;53.00;53.00;0.00
Jan 20, 2025 10:30 PM;Jan 20, 2025 10:45 PM;53.00;53.00;0.00
Jan 20, 2025 10:45 PM;Jan 20, 2025 11:00 PM;52.00;52.00;0.00
Jan 20, 2025 11:00 PM;Jan 20, 2025 11:15 PM;51.00;51.00;0.00
Jan 20, 2025 11:15 PM;Jan 20, 2025 11:30 PM;50.00;50.00;0.00
Jan 20, 2025 11:30 PM;Jan 20, 2025 11:45 PM;49.00;49.00;0.00
Jan 20, 2025 11:45 PM;Jan 21, 2025 12:00 AM;48.00;48.00;0.00
Jan 21, 2025 12:00 AM;Jan 21, 2025 12:15 AM;60.00;60.00;0.00
Jan 21, 2025 12:15 AM;Jan 21, 2025 12:30 AM;59.00;59.00;0.00
Jan 21, 2025 12:30 AM;Jan 21, 2025 12:45 AM;59.00;59.00;0.00
Jan 21, 2025 12:45 AM;Jan 21, 2025 1:00 AM;58.00;58.00;0.00
Jan 21, 2025 1:00 AM;Jan 21, 2025 1:15 AM;57.00;57.00;0.00
Jan 21, 2025 1:15 AM;Jan 21, 2025 1:30 AM;56.00;56.00;0.00
Jan 21, 2025 1:30 AM;Jan 21, 2025 1:45 AM;54.00;54.00;0.00
Jan 21, 2025 1:45 AM;Jan 21, 2025 2:00 AM;53.00;53.00;0.00
Jan 21, 2025 2:00 AM;Jan 21, 2025 2:15 AM;52.00;52.00;0.00
Jan 21, 2025 2:15 AM;Jan 21, 2025 2:30 AM;50.00;50.00;0.00
Jan 21, 2025 2:30 AM;Jan 21, 2025 2:45 AM;55.00;55.00;0.00
Jan 21, 2025 2:45 AM;Jan 21, 2025 3:00 AM;53.00;53.00;0.00
Jan 21, 2025 3:00 AM;Jan 21, 2025 3:15 AM;51.00;51.00;0.00
Jan 21, 2025 3:15 AM;Jan 21, 2025 3:30 AM;48.00;48.00;0.00
Jan 21, 2025 3:30 AM;Jan 21, 2025 3:45 AM;46.00;46.00;0.00
Jan 21, 2025 3:45 AM;Jan 21, 2025 4:00 AM;44.00;44.00;0.00
Jan 21, 2025 4:00 AM;Jan 21, 2025 4:15 AM;42.00;42.00;0.00
Jan 21, 2025 4:15 AM;Jan 21, 2025 4:30 AM;41.00;41.00;0.00
Jan 21, 2025 4:30 AM;Jan 21, 2025 4:45 AM;40.00;40.00;0.00
Jan 21, 2025 4:45 AM;Jan 21, 2025 5:00 AM;39.00;39.00;0.00
Jan 21, 2025 5:00 AM;Jan 21, 2025 5:15 AM;38.00;38.00;0.00
Jan 21, 2025 5:15 AM;Jan 21, 2025 5:30 AM;36.00;36.00;0.00
Jan 21, 2025 5:30 AM;Jan 21, 2025 5:45 AM;34.00;34.00;0.00
Jan 21, 2025 5:45 AM;Jan 21, 2025 6:00 AM;33.00;33.00;0.00
Jan 21, 2025 6:00 AM;Jan 21, 2025 6:15 AM;35.00;35.00;0.00
Jan 21, 2025 6:15 AM;Jan 21, 2025 6:30 AM;33.00;33.00;0.00
Jan 21, 2025 6:30 AM;Jan 21, 2025 6:45 AM;34.00;34.00;0.00
Jan 21, 2025 6:45 AM;Jan 21, 2025 7:00 AM;32.00;32.00;0.00
Jan 21, 2025 7:00 AM;Jan 21, 2025 7:15 AM;30.00;30.00;0.00
Jan 21, 2025 7:15 AM;Jan 21, 2025 7:30 AM;28.00;28.00;0.00
Jan 21, 2025 7:30 AM;Jan 21, 2025 7:45 AM;27.00;27.00;0.00
Jan 21, 2025 7:45 AM;Jan 21, 2025 8:00 AM;36.00;25.00;11.00
Jan 21, 2025 8:00 AM;Jan 21, 2025 8:15 AM;41.00;23.00;18.00
Jan 21, 2025 8:15 AM;Jan 21, 2025 8:30 AM;49.00;22.00;27.00
Jan 21, 2025 8:30 AM;Jan 21, 2025 8:45 AM;59.00;20.00;39.00
Jan 21, 2025 8:45 AM;Jan 21, 2025 9:00 AM;71.00;19.00;52.00
Jan 21, 2025 9:00 AM;Jan 21, 2025 9:15 AM;123.00;17.00;106.00
Jan 21, 2025 9:15 AM;Jan 21, 2025 9:30 AM;128.00;16.00;112.00
Jan 21, 2025 9:30 AM;Jan 21, 2025 9:45 AM;138.00;14.00;124.00
Jan 21, 2025 9:45 AM;Jan 21, 2025 10:00 AM;150.00;13.00;137.00
Jan 21, 2025 10:00 AM;Jan 21, 2025 10:15 AM;165.00;12.00;153.00
Jan 21, 2025 10:15 AM;Jan 21, 2025 10:30 AM;181.00;11.00;170.00
Jan 21, 2025 10:30 AM;Jan 21, 2025 10:45 AM;194.00;10.00;184.00
Jan 21, 2025 10:45 AM;Jan 21, 2025 11:00 AM;202.00;9.00;193.00
Jan 21, 2025 11:00 AM;Jan 21, 2025 11:15 AM;213.00;8.00;205.00
Jan 21, 2025 11:15 AM;Jan 21, 2025 11:30 AM;226.00;7.00;219.00
Jan 21, 2025 11:30 AM;Jan 21, 2025 11:45 AM;234.00;7.00;227.00
Jan 21, 2025 11:45 AM;Jan 21, 2025 12:00 PM;234.00;6.00;228.00
Jan 21, 2025 12:00 PM;Jan 21, 2025 12:15 PM;238.00;6.00;232.00
Jan 21, 2025 12:15 PM;Jan 21, 2025 12:30 PM;243.00;5.00;238.00
Jan 21, 2025 12:30 PM;Jan 21, 2025 12:45 PM;241.00;5.00;236.00
Jan 21, 2025 12:45 PM;Jan 21, 2025 1:00 PM;232.00;5.00;227.00
Jan 21, 2025 1:00 PM;Jan 21, 2025 1:15 PM;224.00;5.00;219.00
Jan 21, 2025 1:15 PM;Jan 21, 2025 1:30 PM;220.00;5.00;215.00
Jan 21, 2025 1:30 PM;Jan 21, 2025 1:45 PM;209.00;5.00;204.00
Jan 21, 2025 1:45 PM;Jan 21, 2025 2:00 PM;191.00;5.00;186.00
Jan 21, 2025 2:00 PM;Jan 21, 2025 2:15 PM;170.00;5.00;165.00
Jan 21, 2025 2:15 PM;Jan 21, 2025 2:30 PM;151.00;5.00;146.00
Jan 21, 2025 2:30 PM;Jan 21, 2025 2:45 PM;130.00;5.00;125.00
Jan 21, 2025 2:45 PM;Jan 21, 2025 3:00 PM;109.00;5.00;104.00
Jan 21, 2025 3:00 PM;Jan 21, 2025 3:15 PM;87.00;5.00;82.00
Jan 21, 2025 3:15 PM;Jan 21, 2025 3:30 PM;69.00;6.00;63.00
Jan 21, 2025 3:30 PM;Jan 21, 2025 3:45 PM;57.00;6.00;51.00
Jan 21, 2025 3:45 PM;Jan 21, 2025 4:00 PM;48.00;7.00;41.00
Jan 21, 2025 4:00 PM;Jan 21, 2025 4:15 PM;41.00;7.00;34.00
Jan 21, 2025 4:15 PM;Jan 21, 2025 4:30 PM;37.00;8.00;29.00
Jan 21, 2025 4:30 PM;Jan 21, 2025 4:45 PM;26.00;8.00;18.00
Jan 21, 2025 4:45 PM;Jan 21, 2025 5:00 PM;12.00;9.00;3.00
Jan 21, 2025 5:00 PM;Jan 21, 2025 5:15 PM;10.00;10.00;0.00
Jan 21, 2025 5:15 PM;Jan 21, 2025 5:30 PM;10.00;10.00;0.00
Jan 21, 2025 5:30 PM;Jan 21, 2025 5:45 PM;10.00;10.00;0.00
Jan 21, 2025 5:45 PM;Jan 21, 2025 6:00 PM;11.00;11.00;0.00
Jan 21, 2025 6:00 PM;Jan 21, 2025 6:15 PM;11.00;11.00;0.00
Jan 21, 2025 6:15 PM;Jan 21, 2025 6:30 PM;11.00;11.00;0.00
Jan 21, 2025 6:30 PM;Jan 21, 2025 6:45 PM;12.00;12.00;0.00
Jan 21, 2025 6:45 PM;Jan 21, 2025 7:00 PM;12.00;12.00;0.00
Jan 21, 2025 7:00 PM;Jan 21, 2025 7:15 PM;12.00;12.00;0.00
Jan 21, 2025 7:15 PM;Jan 21, 2025 7:30 PM;12.00;12.00;0.00
Jan 21, 2025 7:30 PM;Jan 21, 2025 7:45 PM;12.00;12.00;0.00
Jan 21, 2025 7:45 PM;Jan 21, 2025 8:00 PM;13.00;13.00;0.00
Jan 21, 2025 8:00 PM;Jan 21, 2025 8:15 PM;13.00;13.00;0.00
Jan 21, 2025 8:15 PM;Jan 21, 2025 8:30 PM;13.00;13.00;0.00
Jan 21, 2025 8:30 PM;Jan 21, 2025 8:45 PM;13.00;13.00;0.00
Jan 21, 2025 8:45 PM;Jan 21, 2025 9:00 PM;13.00;13.00;0.00
Jan 21, 2025 9:00 PM;Jan 21, 2025 9:15 PM;13.00;13.00;0.00
Jan 21, 2025 9:15 PM;Jan 21, 2025 9:30 PM;13.00;13.00;0.00
Jan 21, 2025 9:30 PM;Jan 21, 2025 9:45 PM;14.00;14.00;0.00
Jan 21, 2025 9:45 PM;Jan 21, 2025 10:00 PM;14.00;14.00;0.00
Jan 21, 2025 10:00 PM;Jan 21, 2025 10:15 PM;14.00;14.00;0.00
Jan 21, 2025 10:15 PM;Jan 21, 2025 10:30 PM;13.00;13.00;0.00
Jan 21, 2025 10:30 PM;Jan 21, 2025 10:45 PM;13.00;13.00;0.00
Jan 21, 2025 10:45 PM;Jan 21, 2025 11:00 PM;13.00;13.00;0.00
Jan 21, 2025 11:00 PM;Jan 21, 2025 11:15 PM;13.00;13.00;0.00
Jan 21, 2025 11:15 PM;Jan 21, 2025 11:30 PM;13.00;13.00;0.00
Jan 21, 2025 11:30 PM;Jan 21, 2025 11:45 PM;13.00;13.00;0.00
Jan 21, 2025 11:45 PM;Jan 22, 2025 12:00 AM;13.00;13.00;0.00
Jan 22, 2025 12:00 AM;Jan 22, 2025 12:15 AM;14.00;14.00;0.00
Jan 22, 2025 12:15 AM;Jan 22, 2025 12:30 AM;13.00;13.00;0.00
Jan 22, 2025 12:30 AM;Jan 22, 2025 12:45 AM;13.00;13.00;0.00
Jan 22, 2025 12:45 AM;Jan 22, 2025 1:00 AM;13.00;13.00;0.00
Jan 22, 2025 1:00 AM;Jan 22, 2025 1:15 AM;13.00;13.00;0.00
Jan 22, 2025 1:15 AM;Jan 22, 2025 1:30 AM;13.00;13.00;0.00
Jan 22, 2025 1:30 AM;Jan 22, 2025 1:45 AM;12.00;12.00;0.00
Jan 22, 2025 1:45 AM;Jan 22, 2025 2:00 AM;12.00;12.00;0.00
Jan 22, 2025 2:00 AM;Jan 22, 2025 2:15 AM;11.00;11.00;0.00
Jan 22, 2025 2:15 AM;Jan 22, 2025 2:30 AM;11.00;11.00;0.00
Jan 22, 2025 2:30 AM;Jan 22, 2025 2:45 AM;11.00;11.00;0.00
Jan 22, 2025 2:45 AM;Jan 22, 2025 3:00 AM;10.00;10.00;0.00
Jan 22, 2025 3:00 AM;Jan 22, 2025 3:15 AM;10.00;10.00;0.00
Jan 22, 2025 3:15 AM;Jan 22, 2025 3:30 AM;10.00;10.00;0.00
Jan 22, 2025 3:30 AM;Jan 22, 2025 3:45 AM;10.00;10.00;0.00
Jan 22, 2025 3:45 AM;Jan 22, 2025 4:00 AM;10.00;10.00;0.00
Jan 22, 2025 4:00 AM;Jan 22, 2025 4:15 AM;9.00;9.00;0.00
Jan 22, 2025 4:15 AM;Jan 22, 2025 4:30 AM;9.00;9.00;0.00
Jan 22, 2025 4:30 AM;Jan 22, 2025 4:45 AM;9.00;9.00;0.00
Jan 22, 2025 4:45 AM;Jan 22, 2025 5:00 AM;9.00;9.00;0.00
Jan 22, 2025 5:00 AM;Jan 22, 2025 5:15 AM;9.00;9.00;0.00
Jan 22, 2025 5:15 AM;Jan 22, 2025 5:30 AM;9.00;9.00;0.00
Jan 22, 2025 5:30 AM;Jan 22, 2025 5:45 AM;10.00;10.00;0.00
Jan 22, 2025 5:45 AM;Jan 22, 2025 6:00 AM;10.00;10.00;0.00
Jan 22, 2025 6:00 AM;Jan 22, 2025 6:15 AM;10.00;10.00;0.00
Jan 22, 2025 6:15 AM;Jan 22, 2025 6:30 AM;10.00;10.00;0.00
Jan 22, 2025 6:30 AM;Jan 22, 2025 6:45 AM;10.00;10.00;0.00
Jan 22, 2025 6:45 AM;Jan 22, 2025 7:00 AM;9.00;9.00;0.00
Jan 22, 2025 7:00 AM;Jan 22, 2025 7:15 AM;9.00;9.00;0.00
Jan 22, 2025 7:15 AM;Jan 22, 2025 7:30 AM;9.00;9.00;0.00
Jan 22, 2025 7:30 AM;Jan 22, 2025 7:45 AM;10.00;9.00;1.00
Jan 22, 2025 7:45 AM;Jan 22, 2025 8:00 AM;22.00;10.00;12.00
Jan 22, 2025 8:00 AM;Jan 22, 2025 8:15 AM;30.00;10.00;20.00
Jan 22, 2025 8:15 AM;Jan 22, 2025 8:30 AM;42.00;10.00;32.00
Jan 22, 2025 8:30 AM;Jan 22, 2025 8:45 AM;56.00;10.00;46.00
Jan 22, 2025 8:45 AM;Jan 22, 2025 9:00 AM;72.00;11.00;61.00
Jan 22, 2025 9:00 AM;Jan 22, 2025 9:15 AM;139.00;11.00;128.00
Jan 22, 2025 9:15 AM;Jan 22, 2025 9:30 AM;144.00;11.00;133.00
Jan 22, 2025 9:30 AM;Jan 22, 2025 9:45 AM;158.00;12.00;146.00
Jan 22, 2025 9:45 AM;Jan 22, 2025 10:00 AM;171.00;12.00;159.00
Jan 22, 2025 10:00 AM;Jan 22, 2025 10:15 AM;190.00;13.00;177.00
Jan 22, 2025 10:15 AM;Jan 22, 2025 10:30 AM;210.00;13.00;197.00
Jan 22, 2025 10:30 AM;Jan 22, 2025 10:45 AM;227.00;14.00;213.00
Jan 22, 2025 10:45 AM;Jan 22, 2025 11:00 AM;237.00;14.00;223.00
Jan 22, 2025 11:00 AM;Jan 22, 2025 11:15 AM;253.00;15.00;238.00
Jan 22, 2025 11:15 AM;Jan 22, 2025 11:30 AM;270.00;15.00;255.00
Jan 22, 2025 11:30 AM;Jan 22, 2025 11:45 AM;280.00;16.00;264.00
Jan 22, 2025 11:45 AM;Jan 22, 2025 12:00 PM;281.00;17.00;264.00
Jan 22, 2025 12:00 PM;Jan 22, 2025 12:15 PM;284.00;17.00;267.00
Jan 22, 2025 12:15 PM;Jan 22, 2025 12:30 PM;291.00;19.00;272.00
Jan 22, 2025 12:30 PM;Jan 22, 2025 12:45 PM;291.00;21.00;270.00
Jan 22, 2025 12:45 PM;Jan 22, 2025 1:00 PM;281.00;22.00;259.00
Jan 22, 2025 1:00 PM;Jan 22, 2025 1:15 PM;276.00;24.00;252.00
Jan 22, 2025 1:15 PM;Jan 22, 2025 1:30 PM;273.00;26.00;247.00
Jan 22, 2025 1:30 PM;Jan 22, 2025 1:45 PM;263.00;28.00;235.00
Jan 22, 2025 1:45 PM;Jan 22, 2025 2:00 PM;244.00;29.00;215.00
Jan 22, 2025 2:00 PM;Jan 22, 2025 2:15 PM;231.00;32.00;199.00
Jan 22, 2025 2:15 PM;Jan 22, 2025 2:30 PM;218.00;34.00;184.00
Jan 22, 2025 2:30 PM;Jan 22, 2025 2:45 PM;201.00;36.00;165.00
Jan 22, 2025 2:45 PM;Jan 22, 2025 3:00 PM;182.00;38.00;144.00
Jan 22, 2025 3:00 PM;Jan 22, 2025 3:15 PM;161.00;41.00;120.00
Jan 22, 2025 3:15 PM;Jan 22, 2025 3:30 PM;142.00;43.00;99.00
Jan 22, 2025 3:30 PM;Jan 22, 2025 3:45 PM;128.00;46.00;82.00
Jan 22, 2025 3:45 PM;Jan 22, 2025 4:00 PM;114.00;48.00;66.00
Jan 22, 2025 4:00 PM;Jan 22, 2025 4:15 PM;102.00;51.00;51.00
Jan 22, 2025 4:15 PM;Jan 22, 2025 4:30 PM;94.00;54.00;40.00
Jan 22, 2025 4:30 PM;Jan 22, 2025 4:45 PM;81.00;57.00;24.00
Jan 22, 2025 4:45 PM;Jan 22, 2025 5:00 PM;63.00;60.00;3.00
Jan 22, 2025 5:00 PM;Jan 22, 2025 5:15 PM;63.00;63.00;0.00
Jan 22, 2025 5:15 PM;Jan 22, 2025 5:30 PM;66.00;66.00;0.00
Jan 22, 2025 5:30 PM;Jan 22, 2025 5:45 PM;69.00;69.00;0.00
Jan 22, 2025 5:45 PM;Jan 22, 2025 6:00 PM;71.00;71.00;0.00
Jan 22, 2025 6:00 PM;Jan 22, 2025 6:15 PM;74.00;74.00;0.00
Jan 22, 2025 6:15 PM;Jan 22, 2025 6:30 PM;75.00;75.00;0.00
Jan 22, 2025 6:30 PM;Jan 22, 2025 6:45 PM;77.00;77.00;0.00
Jan 22, 2025 6:45 PM;Jan 22, 2025 7:00 PM;79.00;79.00;0.00
Jan 22, 2025 7:00 PM;Jan 22, 2025 7:15 PM;80.00;80.00;0.00
Jan 22, 2025 7:15 PM;Jan 22, 2025 7:30 PM;82.00;82.00;0.00
Jan 22, 2025 7:30 PM;Jan 22, 2025 7:45 PM;83.00;83.00;0.00
Jan 22, 2025 7:45 PM;Jan 22, 2025 8:00 PM;84.00;84.00;0.00
Jan 22, 2025 8:00 PM;Jan 22, 2025 8:15 PM;85.00;85.00;0.00
Jan 22, 2025 8:15 PM;Jan 22, 2025 8:30 PM;87.00;87.00;0.00
Jan 22, 2025 8:30 PM;Jan 22, 2025 8:45 PM;88.00;88.00;0.00
